,Time,Action,User,Product,Quantity,Price
29494,2015-07-17 08:31:51,order,U10032485010,P0005546461,1,450.0
29495,2015-07-17 08:34:54,order,U326652531,P0006437874,1,3294.0
29496,2015-07-17 08:35:14,order,U393823368,P0002402654,1,999.0
29497,2015-07-17 08:35:57,order,U471042527,P0004134266,1,1780.0
29498,2015-07-17 08:37:21,order,U20160921,P0006323656,1,1680.0
29499,2015-07-17 08:40:04,order,U324614859,P0006437874,1,3294.0
29500,2015-07-17 08:41:37,order,U47098634,P0024239865,1,799.0
29501,2015-07-17 08:43:00,order,U397510456,P0004134266,1,1780.0
29502,2015-07-17 08:43:50,order,U471115463,P0014471460124,1,699.0
29503,2015-07-17 08:44:25,order,U471050429,P0024239865,1,799.0
29504,2015-07-17 08:46:13,order,U10085080454,P0014485660022,1,343.0
29505,2015-07-17 08:49:02,order,U471115564,P0005492550,1,1880.0
29506,2015-07-17 08:49:21,order,U195544025,P0006108233,6,89.0
29507,2015-07-17 08:51:07,order,U124622658,P0006323656,1,1680.0
29508,2015-07-17 08:54:18,order,U297099022,P0011209483,2,8800.0
29509,2015-07-17 08:55:27,order,U10103399461,P0006323656,1,1680.0
29510,2015-07-17 08:57:00,order,U126735815,P0024439850035,1,1979.0
29511,2015-07-17 08:58:37,order,U370926319,P0004758250,1,2290.0
29512,2015-07-17 09:02:48,order,U1004488155,P0010976660004,1,1050.0
29513,2015-07-17 09:02:54,order,U471118012,P0024239865,1,799.0
29514,2015-07-17 09:02:58,order,U469366452,P0002023840,1,3590.0
29515,2015-07-17 09:04:21,order,U147730257,P0005489654,1,10980.0
29516,2015-07-17 09:04:21,order,U10014881372,P0005004220012,1,1380.0
29517,2015-07-17 09:04:24,order,U176001021,P0022618061,1,19900.0
29518,2015-07-17 09:04:28,order,U471067142,P0002873253,1,3900.0
29519,2015-07-17 09:05:30,order,U382876416,P0014252055,1,1599.0
29520,2015-07-17 09:08:22,order,U470915970,P0001357333,1,1099.0
29521,2015-07-17 09:09:25,order,U317646359,P0024391861,2,899.0
29522,2015-07-17 09:09:37,order,U1002172754,P0000054924,1,2190.0
29523,2015-07-17 09:10:02,order,U328670537,P0006323656,1,1680.0
29524,2015-07-17 09:10:43,order,U343400435,P0004320665,1,3380.0
29525,2015-07-17 09:11:49,order,U47111746,P0024834224,1,1061.0
29526,2015-07-17 09:12:31,order,U399388448,P0021621960006,1,7259.0
29527,2015-07-17 09:13:38,order,U471115766,P0018913730010,1,3888.0
29528,2015-07-17 09:14:23,order,U132944136,P0024634260,1,9900.0
29529,2015-07-17 09:14:50,order,U184326236,P0004862454,1,3294.0
29530,2015-07-17 09:15:13,order,U372710473,P0022271900,2,479.0
29531,2015-07-17 09:15:29,order,U448076356,P0003951500,2,289.0
29532,2015-07-17 09:16:28,order,U123834430,P0011798043,1,375.0
29533,2015-07-17 09:16:53,order,U325406444,P0004134266,2,1780.0
29534,2015-07-17 09:17:18,order,U307741129,P0004302255,1,399.0
29535,2015-07-17 09:19:00,order,U471121345,P0022576256,1,719.0
29536,2015-07-17 09:19:20,order,U471115261,P0023673450032,1,1570.0
29537,2015-07-17 09:19:36,order,U196548055,P0023406902,2,351.0
29538,2015-07-17 09:20:30,order,U326986358,P0004862454,1,3294.0
29539,2015-07-17 09:20:56,order,U1008077114,P0005592080023,1,99.0
29540,2015-07-17 09:21:13,order,U47111746,P0022523860004,1,1599.0
29541,2015-07-17 09:22:53,order,U471120335,P0018924850,1,880.0
29542,2015-07-17 09:23:23,order,U471121244,P0004134266,1,1780.0
29543,2015-07-17 09:23:46,order,U10021747146,P0024794501,1,190.0
29544,2015-07-17 09:24:29,order,U184160775,P0003425855,1,999.0
29545,2015-07-17 09:24:48,order,U292770511,P0018381660010,1,599.0
29546,2015-07-17 09:25:50,order,U457929629,P0012347260004,1,199.0
29547,2015-07-17 09:26:58,order,U471116372,P0013053622,1,699.0
29548,2015-07-17 09:27:01,order,U471121446,P0024239865,1,799.0
29549,2015-07-17 09:28:11,order,U471124375,P0023469670,1,1790.0
29550,2015-07-17 09:28:18,order,U377276775,P0005926653,1,699.0
29551,2015-07-17 09:29:14,order,U358182415,P0000064440051,1,890.0
29552,2015-07-17 09:30:39,order,U124607965,P0013268463,1,999.0
29553,2015-07-17 09:30:44,order,U432752447,P0012113253,1,150.0
29554,2015-07-17 09:32:10,order,U161992071,P0003916205,1,699.0
29555,2015-07-17 09:32:16,order,U134733162,P0022582250025,1,1790.0
29556,2015-07-17 09:32:56,order,U442414937,P0006740661,1,3790.0
29557,2015-07-17 09:33:03,order,U140662364,P0009818281,2,449.0
29558,2015-07-17 09:34:48,order,U372710473,P0018844545,1,130.0
29559,2015-07-17 09:34:54,order,U46972409,P0006743450,1,594.0
29560,2015-07-17 09:37:22,order,U470934424,P0005926653,1,699.0
29561,2015-07-17 09:37:41,order,U47112494,P0024137050,1,799.0
29562,2015-07-17 09:37:58,order,U124621244,P0023262805,1,799.0
29563,2015-07-17 09:38:22,order,U1012009460,P0019433256,1,16388.0
29564,2015-07-17 09:39:26,order,U395758718,P0024253725,3,148.0
29565,2015-07-17 09:40:41,order,U201498145,P0013011902,1,257.0
29566,2015-07-17 09:41:01,order,U363810913,P0005158473,1,3472.0
29567,2015-07-17 09:41:15,order,U224708369,P0003916205,1,699.0
29568,2015-07-17 09:41:23,order,U292770511,P0018381660006,1,599.0
29569,2015-07-17 09:42:29,order,U370322463,P0007435315,1,1090.0
29570,2015-07-17 09:44:00,order,U35394667,P0000890860025,1,6880.0
29571,2015-07-17 09:44:29,order,U457286465,P0014343722,1,187.0
29572,2015-07-17 09:44:44,order,U294782736,P0023588762,1,765.0
29573,2015-07-17 09:44:46,order,U470980624,P0004365852,1,990.0
29574,2015-07-17 09:46:04,order,U469881039,P0019815700026,1,1292.0
29575,2015-07-17 09:46:13,order,U10096566733,P0005065650015,1,290.0
29576,2015-07-17 09:48:11,order,U471130560,P0008138594,1,769.0
29577,2015-07-17 09:48:21,order,U38634046,P0024239865,1,799.0
29578,2015-07-17 09:48:34,order,U193464318,P0023433303,1,315.0
29579,2015-07-17 09:48:54,order,U331286315,P0005378402,1,2380.0
29580,2015-07-17 09:49:56,order,U293467349,P0004830055,1,2860.0
29581,2015-07-17 09:49:57,order,U324598449,P0014257342,1,1332.0
29582,2015-07-17 09:50:28,order,U10048063524,P0014252070,1,1599.0
29583,2015-07-17 09:51:24,order,U174634057,P0006323656,1,1680.0
29584,2015-07-17 09:51:57,order,U423424313,P0007019650024,1,820.0
29585,2015-07-17 09:52:12,order,U471127126,P0003425855,1,999.0
29586,2015-07-17 09:55:09,order,U288343617,P0018676173,1,699.0
29587,2015-07-17 09:55:18,order,U288196711,P0022354301,1,949.0
29588,2015-07-17 09:55:19,order,U470196840,P0005572361,1,799.0
29589,2015-07-17 09:55:32,order,U316654372,P0023516452,1,699.0
29590,2015-07-17 09:57:18,order,U317342322,P0003951533,2,369.0
29591,2015-07-17 09:58:11,order,U203389214,P0004746140,1,599.0
29592,2015-07-17 09:58:25,order,U327952316,P0004793084,1,524.0
29593,2015-07-17 09:58:36,order,U440280926,P0002554366,2,2150.0
29594,2015-07-17 09:59:28,order,U435748252,P0013832674,1,390.0
29595,2015-07-17 10:00:04,order,U471114958,P0006180694,1,1560.0
29596,2015-07-17 10:00:45,order,U44040997,P0018802523,1,350.0
29597,2015-07-17 10:02:15,order,U316654372,P0005636820,2,196.0
29598,2015-07-17 10:02:34,order,U1008049427,P0007414794,1,16999.0
29599,2015-07-17 10:04:16,order,U453700410,P0014492260020,1,590.0
29600,2015-07-17 10:04:43,order,U221843464,P0006815540001,1,490.0
29601,2015-07-17 10:04:45,order,U326986358,P0001099750002,1,620.0
29602,2015-07-17 10:07:12,order,U471138664,P0014573260004,1,9000.0
29603,2015-07-17 10:07:32,order,U1008049427,P0003177856,1,10980.0
29604,2015-07-17 10:07:55,order,U311170558,P0023587465,1,1180.0
29605,2015-07-17 10:07:56,order,U316654372,P0000394380,1,196.0
29606,2015-07-17 10:08:44,order,U440280926,P0006437896,1,10980.0
29607,2015-07-17 10:09:20,order,U44757834,P0024034415,1,952.0
29608,2015-07-17 10:10:08,order,U471142425,P0004134266,1,1780.0
29609,2015-07-17 10:10:39,order,U326986358,P0001099740003,1,1200.0
29610,2015-07-17 10:10:44,order,U393785474,P0002841775,1,1059.0
29611,2015-07-17 10:10:52,order,U402830348,P0009777821,1,1196.0
29612,2015-07-17 10:11:01,order,U331836752,P0018883583,1,160.0
29613,2015-07-17 10:11:16,order,U470927330,P0018977114,1,1999.0
29614,2015-07-17 10:11:16,order,U428226160,P0002701300,1,199.0
29615,2015-07-17 10:12:18,order,U10120098943,P0001323744,1,891.0
29616,2015-07-17 10:12:45,order,U458106426,P0024220055,1,990.0
29617,2015-07-17 10:14:12,order,U135102358,P0009541770,1,3899.0
29618,2015-07-17 10:14:33,order,U19862216,P0003425855,1,999.0
29619,2015-07-17 10:14:59,order,U471138765,P0024239865,1,799.0
29620,2015-07-17 10:16:18,order,U140716264,P0018661602,1,11999.0
29621,2015-07-17 10:17:23,order,U449178870,P0014578255,1,2799.0
29622,2015-07-17 10:17:32,order,U44757834,P0022812543,1,549.0
29623,2015-07-17 10:17:36,order,U447381639,P0024478064,1,1080.0
29624,2015-07-17 10:17:56,order,U440280926,P0005158484,1,6468.0
29625,2015-07-17 10:18:45,order,U347218322,P0006558506,2,300.0
29626,2015-07-17 10:19:08,order,U200674245,P0018572660035,1,1130.0
29627,2015-07-17 10:19:53,order,U373198324,P0022820092,1,222.0
29628,2015-07-17 10:20:14,order,U404816342,P0012963941,2,2390.0
29629,2015-07-17 10:20:21,order,U406319559,P0018707650010,1,21900.0
29630,2015-07-17 10:20:58,order,U10112220530,P0023373486,1,2990.0
29631,2015-07-17 10:21:27,order,U429622611,P0022523860015,1,1599.0
29632,2015-07-17 10:21:55,order,U236958766,P0003594695,1,569.0
29633,2015-07-17 10:21:59,order,U32931448,P0006043925,2,499.0
29634,2015-07-17 10:22:45,order,U262919328,P0003584265,2,112.0
29635,2015-07-17 10:23:59,order,U358082315,P0013337450,2,599.0
29636,2015-07-17 10:24:10,order,U284398668,P0005634672,1,880.0
29637,2015-07-17 10:24:29,order,U469108615,P0004834255,1,2980.0
29638,2015-07-17 10:24:43,order,U326986358,P0024287760,1,394.0
29639,2015-07-17 10:25:14,order,U331794515,P0000070641,1,1399.0
29640,2015-07-17 10:27:33,order,U442270354,P0018315250041,1,2030.0
29641,2015-07-17 10:28:13,order,U430597154,P0013832674,1,390.0
29642,2015-07-17 10:28:17,order,U47114001,P0013280083,1,7688.0
29643,2015-07-17 10:28:46,order,U40927865,P0022523860004,1,1599.0
29644,2015-07-17 10:29:16,order,U10120098943,P0001347463,1,1599.0
29645,2015-07-17 10:30:15,order,U443826764,P0005023815,1,1606.0
29646,2015-07-17 10:30:18,order,U471139674,P0018358970022,1,351.0
29647,2015-07-17 10:30:48,order,U329259171,P0006825055,1,838.0
29648,2015-07-17 10:30:56,order,U168080549,P0006323656,1,1680.0
29649,2015-07-17 10:32:08,order,U471146364,P0022526390095,1,880.0
29650,2015-07-17 10:33:01,order,U441789823,P0006776405,1,1580.0
29651,2015-07-17 10:33:42,order,U263531365,P0014190761,1,2689.0
29652,2015-07-17 10:34:27,order,U47114023,P0023526000024,1,299.0
29653,2015-07-17 10:35:41,order,U380338446,P0012760112,1,608.0
29654,2015-07-17 10:36:20,order,U40927865,P0024239865,1,799.0
29655,2015-07-17 10:37:21,order,U471152347,P0004860770003,1,927.0
29656,2015-07-17 10:37:57,order,U42527892,P0004075536,1,1496.0
29657,2015-07-17 10:39:20,order,U395588510,P0005716170014,1,880.0
29658,2015-07-17 10:39:42,order,U325932468,P0018462150,1,499.0
29659,2015-07-17 10:39:47,order,U38634046,P0024239865,1,799.0
29660,2015-07-17 10:40:49,order,U45446247,P0009541862,1,2999.0
29661,2015-07-17 10:41:01,order,U233896614,P0002508800055,1,1099.0
29662,2015-07-17 10:41:02,order,U345280346,P0014554330361,2,789.0
29663,2015-07-17 10:41:16,order,U155310414,P0018505981,1,799.0
29664,2015-07-17 10:41:18,order,U469896843,P0005177664,3,299.0
29665,2015-07-17 10:41:30,order,U125365720,P0018504625,1,499.0
29666,2015-07-17 10:41:48,order,U335346639,P0014533140145,1,343.0
29667,2015-07-17 10:42:16,order,U408193511,P0022845281,1,799.0
29668,2015-07-17 10:42:52,order,U387154360,P0024239865,1,799.0
29669,2015-07-17 10:43:09,order,U134138040,P0023469670,1,1790.0
29670,2015-07-17 10:43:23,order,U44757834,P0024239865,1,799.0
29671,2015-07-17 10:43:35,order,U233896614,P0023725483,1,999.0
29672,2015-07-17 10:43:45,order,U471158532,P0003926850023,1,878.0
29673,2015-07-17 10:43:45,order,U471158734,P0006323656,1,1680.0
29674,2015-07-17 10:44:30,order,U10016880847,P0024239865,1,799.0
29675,2015-07-17 10:44:44,order,U151795049,P0018562854,1,799.0
29676,2015-07-17 10:45:33,order,U233896614,P0023725483,1,999.0
29677,2015-07-17 10:45:37,order,U471154973,P0006402664,1,1280.0
29678,2015-07-17 10:45:57,order,U469189756,P0002331895,2,891.0
29679,2015-07-17 10:46:25,order,U344934351,P0009252305,1,599.0
29680,2015-07-17 10:46:34,order,U123036761,P0024239865,3,799.0
29681,2015-07-17 10:46:46,order,U464306340,P0014462890024,1,199.0
29682,2015-07-17 10:46:54,order,U463266335,P0022233002,1,899.0
29683,2015-07-17 10:47:00,order,U471158835,P0018800250,1,799.0
29684,2015-07-17 10:47:19,order,U471158633,P0006323656,1,1680.0
29685,2015-07-17 10:47:31,order,U441383642,P0014554330350,2,789.0
29686,2015-07-17 10:47:44,order,U471154670,P0018387062,1,7300.0
29687,2015-07-17 10:47:51,order,U443794752,P0013832674,1,390.0
29688,2015-07-17 10:48:02,order,U47114012,P0012982841,1,799.0
29689,2015-07-17 10:48:05,order,U335346639,P0022453034,1,990.0
29690,2015-07-17 10:50:36,order,U407557037,P0018423462,1,24299.0
29691,2015-07-17 10:50:48,order,U463115466,P0005772981,1,699.0
29692,2015-07-17 10:51:15,order,U471154771,P0023467880004,1,7880.0
29693,2015-07-17 10:51:36,order,U358082315,P0014275671,1,1249.0
29694,2015-07-17 10:52:56,order,U471136442,P0024026855,1,1290.0
29695,2015-07-17 10:52:59,order,U471154468,P0022854031,1,2380.0
29696,2015-07-17 10:53:20,order,U1008344315,P0024239865,1,799.0
29697,2015-07-17 10:54:20,order,U471156714,P0000363730006,2,149.0
29698,2015-07-17 10:54:26,order,U326962551,P0018636650012,1,11588.0
29699,2015-07-17 10:54:46,order,U408353874,P0013086533,1,584.0
29700,2015-07-17 10:54:54,order,U389398821,P0018415050021,1,788.0
29701,2015-07-17 10:56:38,order,U463115466,P0005926653,1,699.0
29702,2015-07-17 10:56:46,order,U471159037,P0000425541,1,695.0
29703,2015-07-17 10:57:32,order,U470822762,P0006063702,1,980.0
29704,2015-07-17 10:57:40,order,U10052531039,P0022007840013,1,1280.0
29705,2015-07-17 11:00:52,order,U47103243,P0006043914,2,275.0
29706,2015-07-17 11:01:14,order,U324384768,P0014219645,1,190.0
29707,2015-07-17 11:01:35,order,U284148531,P0023522461,1,799.0
29708,2015-07-17 11:02:11,order,U140716264,P0009417461,1,2499.0
29709,2015-07-17 11:02:15,order,U266683012,P0024712704,2,854.0
29710,2015-07-17 11:03:04,order,U323452563,P0022852244,1,880.0
29711,2015-07-17 11:03:33,order,U203389214,P0024608975,1,999.0
29712,2015-07-17 11:03:38,order,U330424521,P0024239865,1,799.0
29713,2015-07-17 11:04:12,order,U471164313,P0023531310084,1,5880.0
29714,2015-07-17 11:04:44,order,U462188840,P0013573652,1,675.0
29715,2015-07-17 11:05:01,order,U455956510,P0014252066,1,1599.0
29716,2015-07-17 11:05:39,order,U10069985929,P0018541655,1,699.0
29717,2015-07-17 11:05:57,order,U280574620,P0013086673,1,584.0
29718,2015-07-17 11:06:13,order,U43456589,P0006587250003,1,899.0
29719,2015-07-17 11:06:17,order,U47113990,P0003048660005,1,1480.0
29720,2015-07-17 11:06:32,order,U267388257,P0023537890036,1,510.0
29721,2015-07-17 11:06:42,order,U471162471,P0005429281,1,1190.0
29722,2015-07-17 11:08:32,order,U40749995,P0006019392,2,950.0
29723,2015-07-17 11:08:45,order,U470898752,P0013881453,1,890.0
29724,2015-07-17 11:09:19,order,U40927865,P0011632470010,1,124.0
29725,2015-07-17 11:09:37,order,U461258554,P0002554366,1,2150.0
29726,2015-07-17 11:09:41,order,U10015924330,P0004233250,1,303.0
29727,2015-07-17 11:10:06,order,U471166434,P0022434450010,2,499.0
29728,2015-07-17 11:10:20,order,U463120742,P0009777666,1,1245.0
29729,2015-07-17 11:10:38,order,U470894914,P0022582250003,1,1790.0
29730,2015-07-17 11:10:41,order,U471162471,P0005429281,1,1190.0
29731,2015-07-17 11:12:12,order,U444222922,P0014302110012,1,1588.0
29732,2015-07-17 11:12:59,order,U330706468,P0022547593,1,1620.0
29733,2015-07-17 11:13:45,order,U470894914,P0022582250062,1,1790.0
29734,2015-07-17 11:13:54,order,U140716264,P0003266056,1,2400.0
29735,2015-07-17 11:14:17,order,U395588510,P0013261076,1,1899.0
29736,2015-07-17 11:14:46,order,U470801076,P0024239865,1,799.0
29737,2015-07-17 11:14:49,order,U471164919,P0023616670,1,2180.0
29738,2015-07-17 11:16:02,order,U461654611,P0024203421,1,690.0
29739,2015-07-17 11:16:14,order,U440737751,P0024026903,1,548.0
29740,2015-07-17 11:16:20,order,U10018644450,P0005574096,3,180.0
29741,2015-07-17 11:18:03,order,U452120371,P0006793000001,1,760.0
29742,2015-07-17 11:18:34,order,U158644514,P0024410982,1,261.0
29743,2015-07-17 11:18:49,order,U470436550,P0006173160,1,1076.0
29744,2015-07-17 11:18:54,order,U470802817,P0002986266,1,805.0
29745,2015-07-17 11:19:14,order,U23740651,P0019999700000,1,2560.0
29746,2015-07-17 11:19:17,order,U335926765,P0005750253,1,1980.0
29747,2015-07-17 11:19:23,order,U319282318,P0024083810026,1,816.0
29748,2015-07-17 11:19:24,order,U464306340,P0022229940003,1,590.0
29749,2015-07-17 11:19:37,order,U42106757,P0024239865,1,799.0
29750,2015-07-17 11:20:07,order,U470382650,P0012918500011,1,730.0
29751,2015-07-17 11:20:19,order,U1008344315,P0003791815,1,1780.0
29752,2015-07-17 11:20:33,order,U10036254047,P0003088746,2,788.0
29753,2015-07-17 11:21:11,order,U470468461,P0006063702,1,980.0
29754,2015-07-17 11:21:12,order,U399880339,P0018731775,1,1999.0
29755,2015-07-17 11:22:03,order,U470802918,P0018800250,1,799.0
29756,2015-07-17 11:22:13,order,U280574620,P0013086651,2,584.0
29757,2015-07-17 11:22:30,order,U448136643,P0000433532,1,590.0
29758,2015-07-17 11:23:18,order,U28112711,P0023733485,1,1556.0
29759,2015-07-17 11:23:39,order,U435390315,P0014471450,1,1149.0
29760,2015-07-17 11:24:10,order,U46836042,P0006245713,1,335.0
29761,2015-07-17 11:24:21,order,U32943713,P0021938060034,1,699.0
29762,2015-07-17 11:24:58,order,U10049664922,P0018743841,1,1999.0
29763,2015-07-17 11:25:03,order,U10114247044,P0016380450026,2,783.0
29764,2015-07-17 11:25:25,order,U470241020,P0013086684,1,649.0
29765,2015-07-17 11:26:19,order,U470822863,P0006173160,1,1076.0
29766,2015-07-17 11:27:05,order,U471144344,P0023533263,1,880.0
29767,2015-07-17 11:27:11,order,U207442747,P0000639505,1,2580.0
29768,2015-07-17 11:27:15,order,U342398627,P0007107236,1,33980.0
29769,2015-07-17 11:27:27,order,U47117103,P0024239865,1,799.0
29770,2015-07-17 11:27:43,order,U157556366,P0022007840002,1,1280.0
29771,2015-07-17 11:28:32,order,U421833342,P0022525694,1,1080.0
29772,2015-07-17 11:28:38,order,U471097134,P0006173160,1,1076.0
29773,2015-07-17 11:28:49,order,U10041476263,P0010858040045,1,1280.0
29774,2015-07-17 11:31:01,order,U47117125,P0024528680002,1,269.0
29775,2015-07-17 11:31:31,order,U446374555,P0006416351,1,3999.0
29776,2015-07-17 11:31:52,order,U47082486,P0006173160,1,1076.0
29777,2015-07-17 11:31:57,order,U459312676,P0022676020006,1,1280.0
29778,2015-07-17 11:32:23,order,U228167713,P0018838890,2,105.0
29779,2015-07-17 11:32:51,order,U395096518,P0003885416,1,349.0
29780,2015-07-17 11:33:00,order,U470822964,P0006173160,1,1076.0
29781,2015-07-17 11:34:42,order,U10035378671,P0014162606,1,3600.0
29782,2015-07-17 11:34:46,order,U47117147,P0022229940040,1,590.0
29783,2015-07-17 11:35:08,order,U467269022,P0024708520045,1,2188.0
29784,2015-07-17 11:35:31,order,U458597711,P0023593320004,1,990.0
29785,2015-07-17 11:36:19,order,U327422329,P0003738921,1,890.0
29786,2015-07-17 11:37:10,order,U471096932,P0006173160,1,1076.0
29787,2015-07-17 11:37:38,order,U148998131,P0024634260,2,9900.0
29788,2015-07-17 11:38:10,order,U10120097630,P0000036223,1,648.0
29789,2015-07-17 11:38:12,order,U471100467,P0006173160,1,1076.0
29790,2015-07-17 11:39:21,order,U26163115,P0003596493,1,1105.0
29791,2015-07-17 11:39:27,order,U33591283,P0011438324,1,1161.0
29792,2015-07-17 11:39:41,order,U470992667,P0005636713,1,599.0
29793,2015-07-17 11:40:47,order,U455352351,P0023896860013,1,264.0
29794,2015-07-17 11:40:49,order,U471172720,P0024803110010,1,2268.0
29795,2015-07-17 11:42:44,order,U447412338,P0004729060,1,4680.0
29796,2015-07-17 11:43:02,order,U471097033,P0006173160,1,1076.0
29797,2015-07-17 11:43:10,order,U310066731,P0008147462,1,2980.0
29798,2015-07-17 11:44:16,order,U471072923,P0005042483,1,1650.0
29799,2015-07-17 11:44:17,order,U194782129,P0014171242,1,369.0
29800,2015-07-17 11:44:26,order,U471170575,P0014180530,1,3580.0
29801,2015-07-17 11:44:38,order,U471174437,P0005158451,1,3958.0
29802,2015-07-17 11:44:44,order,U47043150,P0014485690026,1,527.0
29803,2015-07-17 11:45:27,order,U295033075,P0001585310005,1,299.0
29804,2015-07-17 11:46:28,order,U327422329,P0024612475,1,1450.0
29805,2015-07-17 11:46:29,order,U317458428,P0004627884,1,553.0
29806,2015-07-17 11:46:29,order,U471170474,P0023446150,1,1199.0
29807,2015-07-17 11:48:28,order,U312485440,P0024239865,1,799.0
29808,2015-07-17 11:48:32,order,U47074038,P0006804453,1,1620.0
29809,2015-07-17 11:49:34,order,U435752316,P0024630082,1,890.0
29810,2015-07-17 11:49:42,order,U465652325,P0009744954,1,990.0
29811,2015-07-17 11:50:10,order,U188488175,P0011741760026,1,190.0
29812,2015-07-17 11:50:24,order,U378328544,P0010272080,1,185.0
29813,2015-07-17 11:51:05,order,U129873755,P0004862454,1,3294.0
29814,2015-07-17 11:51:45,order,U10120097630,P0000104451,1,1071.0
29815,2015-07-17 11:51:56,order,U166708333,P0000025675,1,2980.0
29816,2015-07-17 11:52:33,order,U40453534,P0023457125,1,1288.0
29817,2015-07-17 11:53:13,order,U357294366,P0003594673,1,529.0
29818,2015-07-17 11:54:46,order,U471156512,P0024052300005,1,1608.0
29819,2015-07-17 11:56:05,order,U409584561,P0023932130025,1,199.0
29820,2015-07-17 11:56:41,order,U10095190049,P0018425850030,1,599.0
29821,2015-07-17 11:56:57,order,U281634873,P0009239952,1,399.0
29822,2015-07-17 11:58:49,order,U10120097630,P0000104451,1,1071.0
29823,2015-07-17 11:59:02,order,U400570612,P0005926653,3,699.0
29824,2015-07-17 11:59:07,order,U166708333,P0000025675,1,2980.0
29825,2015-07-17 12:00:21,order,U345324324,P0023469670,1,1790.0
29826,2015-07-17 12:00:25,order,U471188322,P0006587250003,1,899.0
29827,2015-07-17 12:01:11,order,U471185268,P0024239865,1,799.0
29828,2015-07-17 12:01:11,order,U47118632,P0004134266,1,1780.0
29829,2015-07-17 12:01:57,order,U358058710,P0015494010,1,40.0
29830,2015-07-17 12:02:26,order,U217552746,P0017084686,1,246.0
29831,2015-07-17 12:02:33,order,U283709530,P0009785270014,1,590.0
29832,2015-07-17 12:03:17,order,U219222333,P0022272380034,1,221.0
29833,2015-07-17 12:03:34,order,U184196043,P0007598690035,1,1899.0
29834,2015-07-17 12:04:05,order,U471185268,P0004866940002,1,949.0
29835,2015-07-17 12:04:34,order,U354713351,P0006323656,1,1680.0
29836,2015-07-17 12:05:05,order,U10120097630,P0000105383,1,1260.0
29837,2015-07-17 12:05:08,order,U471176457,P0004607050,1,1149.0
29838,2015-07-17 12:05:25,order,U10008821371,P0004519535,3,239.0
29839,2015-07-17 12:05:35,order,U370274546,P0004134266,1,1780.0
29840,2015-07-17 12:05:38,order,U10057171816,P0012982841,1,799.0
29841,2015-07-17 12:06:00,order,U10041217012,P0013261065,1,2180.0
29842,2015-07-17 12:06:40,order,U1008131828,P0012212911,1,190.0
29843,2015-07-17 12:06:56,order,U47117070,P0002124942,1,980.0
29844,2015-07-17 12:07:22,order,U471139472,P0024239865,1,799.0
29845,2015-07-17 12:08:26,order,U257848664,P0018344760022,1,841.0
29846,2015-07-17 12:09:16,order,U138358246,P0013099052,1,17900.0
29847,2015-07-17 12:10:34,order,U324754469,P0024220081,1,590.0
29848,2015-07-17 12:10:50,order,U394256814,P0003595701,2,604.0
29849,2015-07-17 12:11:17,order,U389380367,P0022525300,1,1080.0
29850,2015-07-17 12:11:42,order,U338190363,P0002857864,1,599.0
29851,2015-07-17 12:12:05,order,U471130358,P0024528680002,1,269.0
29852,2015-07-17 12:13:56,order,U391288351,P0013261076,1,1899.0
29853,2015-07-17 12:14:51,order,U344934351,P0006010852,1,1359.0
29854,2015-07-17 12:15:33,order,U295253749,P0005572696,1,312.0
29855,2015-07-17 12:17:23,order,U391288351,P0024239865,1,799.0
29856,2015-07-17 12:17:24,order,U470495524,P0004644710,1,899.0
29857,2015-07-17 12:18:18,order,U454966644,P0002793486,1,830.0
29858,2015-07-17 12:18:49,order,U43235588,P0022820092,1,222.0
29859,2015-07-17 12:18:52,order,U16385699,P0003594673,1,529.0
29860,2015-07-17 12:19:23,order,U471076357,P0011572083,1,1999.0
29861,2015-07-17 12:19:41,order,U220070444,P0000201331,1,599.0
29862,2015-07-17 12:21:23,order,U469732416,P0002563481,2,499.0
29863,2015-07-17 12:22:16,order,U10112531560,P0003594673,1,529.0
29864,2015-07-17 12:22:37,order,U342846439,P0006532853,1,899.0
29865,2015-07-17 12:24:15,order,U393376364,P0022780516,1,299.0
29866,2015-07-17 12:25:02,order,U410834510,P0018794890004,1,499.0
29867,2015-07-17 12:25:41,order,U387154360,P0024239865,1,799.0
29868,2015-07-17 12:25:45,order,U42507113,P0018344250013,1,190.0
29869,2015-07-17 12:27:14,order,U470940710,P0024617751,1,680.0
29870,2015-07-17 12:27:24,order,U10002557938,P0006611813,1,850.0
29871,2015-07-17 12:27:36,order,U42930635,P0005926653,2,699.0
29872,2015-07-17 12:27:37,order,U427226372,P0023586000001,1,1654.0
29873,2015-07-17 12:28:10,order,U468686933,P0010169224,1,143.0
29874,2015-07-17 12:29:13,order,U324384768,P0019036730016,1,99.0
29875,2015-07-17 12:29:19,order,U471200668,P0001214732,1,559.0
29876,2015-07-17 12:29:34,order,U347452958,P0003737274,2,719.0
29877,2015-07-17 12:29:37,order,U410834510,P0009403262,1,1290.0
29878,2015-07-17 12:30:11,order,U423556425,P0001442151,1,199.0
29879,2015-07-17 12:30:55,order,U10114247044,P0009962260022,1,6280.0
29880,2015-07-17 12:32:16,order,U281634873,P0006923265,1,349.0
29881,2015-07-17 12:32:51,order,U471204429,P0012966690004,1,2999.0
29882,2015-07-17 12:33:05,order,U470908371,P0024249466,3,898.0
29883,2015-07-17 12:33:21,order,U453504755,P0001293850025,1,1390.0
